Star,Date,Comment,processed_text,day_of_week,is_weekend,month,가격,가능,가성비,개인,계산,고구마,고로케,구경,구매,김치,내부,느낌,다양,다음,대기,대비,대전,동네,때문,만족,만큼,매장,메뉴,메아리,명란,명물,명성,모해,무료,바게뜨,바게트,방문,베이커리,보루,보문산,본점,부추,부추빵,브리,빙수,빵집,사람,사진,샌드위치,생각,성심당,소금,소보,소보루,순수,시간,시식,실패,아침,오전,오픈,오후,와중,요즘,웨이팅,유명,음식,이번,이상,이유,입구,입장,자체,전체,정도,정신,종류,주말,주먹밥,주차,주차장,지역,직원,처음,최고,추천,취향,치즈,친절,카페,커피,퀄리티,크림,키친,튀김,튀김소보,튀김소보로,튀소,팥빙수,평일,포장,품절,필수,행복,회전
5.0,2024-09-04,"본점답게 손님이 엄청 많아서 정신이 하나도 없지만 생각보다 줄이 금방 빠짐
빵 종류가 많고 유명한 것도 거의다 재고가 있다
많이 구매해도 가격이 부담스럽지 않고 맛있어서 만족!",본점 정신 생각 종류 유명 재고 구매 가격 부담 만족,Wednesday,False,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2024-09-01,"웨이팅 15분정도 하고 들어간 것 같아요.. 더워서 힘들었지만 센스 있게 에어컨이랑 우산이 있어서 좋았어요
전체적으로 가격 저렴하고 맛있어요
명란바게트가 제일 맛있는 것 같아요!",웨이팅 정도 센스 에어컨 우산 전체 가격 명란 바게트,Sunday,True,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25610529407844695,0.0,0.0,0.23311369182632558,0.0,0.0,0.0,0.23311369182632558,0.0,0.0,0.0,0.0,0.23979249267430527,0.0,0.23979249267430527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2473642925801455,0.0,0.0,0.24920321869650355,0.0,0.21226212725560864,0.0,0.0,0.0,0.0,0.0,0.0,0.19705041420061517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19705041420061517,0.0,0.0,0.0,0.0,0.22713930088456064,0.0,0.0,0.2041476986324392,0.0,0.22713930088456064,0.23979249267430527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5122105881568939,0.0
4.0,2024-03-17,"주말이라  20-30분 기다렸구요 생각보다 사람은 금방빠지고 금방 들어가는데 매장안에 사람이 무진장 많아서 잘못하면휩쓸리거나 넘어질수도있을것같습니다
빵은 대전사는 친구가 골라줬는데 성심당은 화려한 빵보다 기본빵 밥빵이 맛있다고 하더라구요 단걸 좋아하시지않으면 심플한빵을 고르셔도 될듯합니다
빵이 쫜득하고 야무지게 맛나고 가성비가 끝내주지만 한입먹자마자 천국으로 승천까진 아니니까 관광명소 들린다는 생각으로 가셔요!!",주말 생각 사람 매장 사람 대전 친구 성심당 기본 심플 쫜득 가성비 천국 승천 관광 명소 생각,Sunday,True,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034372546812815,0.0,0.328004852370471,0.0,0.0,0.3179646518047843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569909597346219,0.0,0.0,0.0,0.0,0.0,0.3304432669169876,0.0,0.0,0.22934180193835108,0.28413134261565504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395954133043677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395954133043677,0.0,0.0,0.0,0.0,0.21141572144588405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395954133043677,0.0
5.0,2024-11-28,건물 외관도 너무 예쁘지만 안에 들어가자마자 향긋한 빵냄새로 인해 지갑을 열게 됩니다... 너무 맛있어요 이번주만 두번째네요,건물 외관 냄새 지갑 이번 번째,Thursday,False,11.0,0.0,0.0,0.48430147643414556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6658044137826659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5675883741861064,0.0,0.0,0.0,0.0,0.0
4.0,2024-03-04,"1시간 가까이 줄 섰고 매장안에서도 인산인해였는데 직원분들 다 친절하시구 빵도 너무너무 맛있더라구요...sns추천 다 의미없어요 무슨 빵을 집어도 다 맛있어요 행복해짐 ㅠㅠ 다만 한가지 아쉬운 점!! 내부에 따로 줄이 없고 그냥 먹고싶은빵 집어서 카운터로 가라고 안내해주셨는데 주말, 공휴일처럼 사람 많은 날엔 차라리 줄이 있었으면 좋겠다 싶었어요. 야키소바,브리치즈샌드위치 앞에서 사람들이 대기타느라 저절로 줄이 생겨 앞으로 나갈 수가 없더라고요ㅠㅠㅠㅠ 야키소바빵은 구경도 못하구... 아쉽. 그래도 산 빵들 다 맛있어서 행복~~만족~~",시간 매장 인산인해 직원 친절 추천 의미 행복 가지 내부 카운터 안내 주말 공휴일 사람 야키소바 브리 치즈 샌드위치 사람 대기 야키소바빵 구경 행복 만족,Monday,False,3.0,0.0,0.32715035856715935,0.0,0.0,0.0,0.0,0.3594166354292617,0.0,0.0,0.0,0.32715035856715935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2368304370410298,0.0,0.0,0.0,0.0,0.30071528407655346,0.0,0.0,0.0,0.0,0.5530787415916036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25602173498080705,0.0,0.22375545811870465,0.0,0.0,0.29788739776656187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-03-01,"성심당 본점은 매우 큰 건물의 포스와
바깥으로 줄서는 라인과 펜스가 있어
바로 알아볼 수 있었다.
여기가 롯데월드 매직아일랜드인지 대전인지
살짝 구분 안될때쯤 입장했는데
그 안은 지옥이 따로없었다.
(실제로 매장 앞에서 예수턴국불신지옥
지라시를 나눠주는 의문의 영감님 계셨는데
그분도 성심당 다녀와보신게 분명하다는게 정설)
약간 출근길9호선처럼 사람들이 빽빽한 와중에
그들의 의지도 매우 강하다.
빵 고르는것은 줄서지않아도되고 계산대는
빌때마다 그때그때 마이크(?)로 안내해주시는데
질서정리에 크게 도움이 안되는듯했다. 
하지만 빵을 사려는 사람들 모두 행복해보이고
부딪히거나 사고 안나게 서로 매너도 지키고
새치기도 안하려 하고 알아서 피해 안주려고
하는 모습이어서 그날 본 대전 시민들(?)
꽤 멋있다 생각했었고
빵은 하루지나서 먹었는데도
모든종류가 맛있었다… 
그날의 생지옥을 떠올리면
다시는 가고싶지않지만 빵때문에라도
한번 더 가고싶은 곳.",성심당 본점 건물 포스 바깥 라인 펜스 롯데월드 매직 아일랜드 대전 구분 입장 지옥 매장 예수턴국 불신지옥 지라시 의문 영감 성심당 정설 출근길 호선 사람 와중 의지 계산대 마이크 안내 질서 정리 도움 사람 행복 사고 매너 새치기 피해 모습 대전 시민 생각 하루 종류 지옥 때문,Friday,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47570738547973096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7584753430363995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44544094715894117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-11-21,"평일 수요일 오전에 갔는데도 줄이 많아서 당황함
가성비 좋고 전반적으로 빵 다 맛있음
야끼소바빵은 약간 달달했음",평일 수요일 오전 당황 가성비 전반 야끼소바,Thursday,False,11.0,0.0,0.0,0.0,0.32458855618319016,0.0,0.34006695075379056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27312997226142127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295018665818785,0.0,0.0,0.0,0.3989124638399413,0.0,0.0,0.0,0.0,0.5387123793031402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27312997226142127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30564453226269633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-02-01,"시간이 영 안나서 저녁 9 시 반 정도에 갔더니 저게 사실상 다더라구요. 아쉽지만 마감시간 전에 조기 마감하는 빵집도 많은데 마감 직전까지 최대한 판매해주시는 것만으로도 감사합니다 ㅎㅎ 성심당은 의외라면 의외(?)의 비건빵 찐맛집이라는 것을 아실까요? 외부 일정이 많아 집에서 식사할 일이 적을 것 같아서 많이 사지는 못했지만, 성심당 기본빵 종류와 비건빵 정말 너무너무 맛있어요. 다만 아쉬운 것은 고로케 류처럼 내부에 이것저것 들어있는 빵들은 채식인으로서 먹을 수 없는 것들이 많아서 아쉬워요. 이미 수많은 빵을 내주시고 있는 곳이라 더 바라도 되나 싶으면서도 베지테리언이나 비건 버전으로도 내주셨으면 하는 마음입니다. 구매시 주차 가능해요!",시간 저녁 정도 사실 마감 시간 조기 마감 빵집 마감 직전 판매 감사 성심당 의외 의외 건빵 외부 일정 식사 성심당 기본 종류 건빵 고로케 내부 이것저것 채식 베지테리언 버전 마음 구매시 주차 가능,Thursday,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-11-30,"가족 생일이라 케잌사러 방문했슙니당 
대전인으로써 수많은 성심당 케잌 먹어봤지만 치즈케이크 진짜존맛!",가족 생일 케잌 방문 대전 성심당 케잌 치즈케이크,Saturday,True,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34360886087367454,0.0,0.0,0.0,0.0,0.0,0.0,0.1535116867644826,0.0,0.0,0.0,0.0,0.0,0.0,0.5817506214576466,0.23814176058397202,0.0,0.0,0.0,0.0,0.0,0.24830061946180615,0.0,0.0,0.0,0.0,0.2600281613641866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3127617115090379,0.0,0.0,0.0,0.0,0.0,0.34360886087367454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34360886087367454,0.0,0.0
4.0,2024-12-18,빵종류가 다양하고 가격도 저렴해서 너무 좋음. 사람이 많지만 빵이 맛있어서 다 용서됨.,종류 다양 가격 사람 용서,Wednesday,False,12.0,0.0,0.0,0.49125777745483734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607813630160843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158337263073099,0.0,0.5380310812654514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-11-26,"맛있다. 
좋은 기업을 넘어 위대한 기업으로 알려져있다보니
욕심껏 빵을 사도 죄책감이 들지 않는다.",기업 기업 죄책감,Tuesday,False,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4192411717017858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22828567195245061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16835997932750915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3449741490947773,0.0,0.0,0.15961790499107772,0.09887523614819264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16835997932750915,0.0,0.0,0.18185238356389496,0.0,0.1958908533045586,0.6638936009921987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2212978669973996
4.0,2024-01-16,"월요일 오전 11시 기준 웨이팅 없었고 1시쯤 두 번째 방문했을 때는 5분 정도 웨이팅 있었지만 대체로 금방 들어가는 것 같습니다
 찾는 빵이 없으면 나오는 데에 시간이 걸리는 것 같고 준비된 빵은 바로바로 채워주십니다.
소보로 중에서는 개인적으로 고구마가 제일 맛있는 것 같고 달달한 거 좋아하시면 먹물방망이 추천드립니다.",월요일 오전 기준 웨이팅 방문 정도 웨이팅 시간 준비 소보로 개인 고구마 먹물 방망이 추천,Tuesday,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45285223777931866,0.2805191056302267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4710547362672212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4776543921886715,0.0,0.0,0.5159337158761489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-12-28,사람이 진짜 많기는 해요 그래도 저렴하고 맛있어서 늘 가는 곳입미다,사람,Saturday,True,12.0,0.39941507523603886,0.0,0.0,0.0,0.0,0.0,0.0,0.7715911713978701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37539833786344345,0.0,0.0,0.0,0.32278591949528423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-04-01,"작은메아리 사러 갔지만
본점에 없었던 건 안비밀 ㅎ
아묻따 작은메아리는 필수 
명란바게트도 최고👍 
이거 두개만 사도 맛도리 정복성공-☆
아아 김치주먹밥도 존맛!!
대전역점에는 빵 재고가 더 많아요^^",메아리 본점 비밀 아묻따 메아리 필수 명란 바게트 최고 도리 정복 성공 김치 주먹밥 대전 역점 재고,Monday,False,4.0,0.0,0.0,0.3554184507102272,0.0,0.0,0.4165409159593874,0.0,0.0,0.0,0.0,0.0,0.4066298487289814,0.0,0.0,0.0,0.0,0.2098268340994419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3299287793421215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3929535953130575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29558777224742633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37437761342135645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-11-24,"가성비 좋습니다
페스츄리 샌드위치 만족입니다 
맛있습니다
사람 많습니다",가성비 페스츄리 샌드위치 만족 사람,Sunday,True,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5138111679992492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5872746039222873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43432328097907164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44996656634325877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2023-11-15,"주말이라 사람이 많을 것이라 생각했지만, 많아도 너무 많아서 놀랐답니다! 3-40분 정도는 밖에서 기다린듯하네요! 

빵 만드는 곳이 통유리라 밖에서도 훤히 보여서 믿고 먹을 수 있다는 신뢰를 준답니다! 

안으로 들어가면 순서대로 빵을 구매하는 것이 아니라 자율적으로 먹고싶은 빵을 고르고 결제할 수 있는데요. 

장점은 먹고 싶은 빵을 먼저 고를 수 있고, 재고가 부족하면 리필도 거의 바로바로 되기 때문에 회전율이 좋아서 사람들이 금방 사고 나가요!
단점은 사람이 너무 많이 한 번에 들어와 있어서 구매하는 것과 결제하는 것도 어려워요!  손님을 조금만 적게 들여보네주면 더욱 좋을 듯합니다! 

주차는 골목에 빈 곳에 하거나, 우리들공원주차장, 성심당 전용 주차장, 현대주차장이 있으니 방문 시 참고하세요!",주말 사람 생각 정도 통유리 신뢰 순서 구매 자율 결제 장점 재고 부족 리필 때문 회전 사람 단점 사람 구매 결제 조금 주차 골목 공원 주차장 성심당 전용 주차장 현대 주차장 방문,Wednesday,False,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8875194435173441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16108482607398922,0.0,0.0,0.0,0.27701728247899066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3310926477518512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-10-27,말뭐 성심당... 주말이나 공휴일에는 30분 정도 웨이팅은 생각하고 가야 한다.,성심당 주말 공휴일 정도 웨이팅 생각,Sunday,True,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-04-17,"서울사는데 성심당 들르러 기차타고 방문했어요 ㅋㅋㅋ
성심당 본점은 항상 웨이팅이 많고 내부도 복잡하긴 해요
그렇지만 그만큼 빵이 맛있고 가격도 저렴해요!
초코튀김소보로는 꼭 드세요!!",서울 성심당 기차타고 방문 성심당 본점 웨이팅 내부 가격 초코튀김소,Wednesday,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4643397992084504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31353444766906874,0.0,0.4643397992084504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27785899823808907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48639091332698964,0.0,0.0,0.0,0.0,0.0,0.3958427824250766,0.0,0.0,0.0,0.0,0.0
5.0,2024-06-18,"저렴한 가격에 다양한 빵을 보는 재미가 있는 성심당
워낙 기부도 많이하고 좋은일을 많이 하는 곳이라 소비하면서도 기분이 좋다
사람구경하는 재미가 있다",가격 재미 성심당 기부 소비 기분 사람 구경 재미,Tuesday,False,6.0,0.17638120243515926,0.310144670355002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620289340710004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24271340232395802,0.0,0.0,0.0,0.25785236946109524,0.0,0.0,0.0,0.0,0.0,0.1657754409629754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3407337054543647,0.0,0.0,0.24271340232395802,0.0,0.0,0.26216450555421544,0.0,0.0,0.0,0.0,0.30219607885576877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2023-11-08,"대전하면 뭐다? 성심당이다!
성심당 골목에 들어서면 삼성타운 저리가라의 압도적 느낌을 받아요.
가성비 괜찮은 빵. 케익들  중 뭐니뭐니해도 튀김소보로가 짱.
바로 먹어야지 식으면 맛 없어요.
팥소가 좀 달아요. 조금 덜 달앟음 좋겠어요.
 고구마 보다 팥이 맛있음.
그리고, 왜 유명한지 모르겠는 부추빵. 이건 두번은 안 시켜요.
나머지 빵들도 다 먹을만 합니다.",대전 성심당 성심당 골목 삼성 타운 저리가라 압도 느낌 가성비 케익 튀김소보로 팥소 달앟음 고구마 유명 부추 나머지,Wednesday,False,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
